Serie ID;#Season;#Episode;Episode title;Length (minutes);Synopsis
70140425;3;6;Photo Finish;44;Whistler es acusado de asesinato justo antes de la fuga. Posteriormente, Mahone recibe una oferta mejor, y Sofía debe drogar al guardia.
70140425;3;7;Vámonos;44;Las lealtades vacilan cuando Michael y Whistler se ven obligados a pelear a muerte. Por otro lado, el poder de Lechero se tambalea.
70140425;3;8;Sangre y fuego;44;Susan emprende un último y desesperado intento por sacar a Whistler de Sona... y en su plan, todos los demás son prescindibles.
70140425;3;9;Enjaulado;44;El nuevo alcaide de Sona pone a Michael en aislamiento, pero acaba por ofrecerle esperanzas. Después, Mahone y T-Bag se unen al grupo del túnel.
70140425;3;10;Bajo tierra;44;Michael, Mahone, Whistler y Lechero tratan de escapar por el túnel. Mientras, Sofía descubre una cartera oculta en la bolsa de Whistler.
70140425;3;11;Abajo y fuera;44;Mientras Michael ultima el plan de fuga, sus coconspiradores empiezan a volverse en su contra. Whistler sopesa cometer una traición cuando Sofía es víctima de amenazas.
70140425;3;12;Contra viento y marea;44;Michael, Whistler y McGrady escapan de Sona, pero no todo sale según el plan, y el intercambio se ve comprometido.
70140425;3;13;El arte de la negociación;44;Durante el final de la 3.ª temporada, se produce el intercambio entre L. J. y Whistler, pero no faltarán sorpresas. Además, las intrigas de T-Bag acaban dando sus frutos.
70140425;4;1;Scylla;44;Michael se entera de una increíble noticia mientras busca venganza por la muerte de Sara. T-Bag es abandonado a su suerte en México durante su huida hacia la libertad.
70140425;4;2;Entrar y salir;43;El equipo asalta la impenetrable casa de Stuart Tuxhorn, un miembro de la Compañía. Mientras, T-Bag recurre a medidas desesperadas para sobrevivir.
70140425;4;3;Apagado;44;Michael y el equipo tienen un día para localizar la siguiente tarjeta o se arriesgan a volver a prisión. Mientras, Mahone busca vengarse de Wyatt.
70140425;4;4;Águilas y ángeles;44;Para obtener la siguiente tarjeta de datos, Michael, Lincoln y Sucre deben colarse en un acto de la policía. T-Bag levanta sospechas en su primer día de trabajo.
70140425;4;5;Sanos y salvos;44;"El grupo, con la ayuda de Don, debe acceder a una caja fuerte en el Departamento del Tesoro para obtener la siguiente tarjeta ""Scylla""."
70140425;4;6;Explosión;44;Mahone es arrestado, y está en el punto de mira de Wyatt, poniendo a todo el grupo en peligro. Entretanto, la farsa de T-Bag se viene abajo.
70140425;4;7;La cinco por las malas;44;"Lincoln, Sucre, Sara y Roland siguen al poseedor de una tarjeta ""Scylla"" hasta Las Vegas. Allí, pillan a Roland apostando y le confiscan su dispositivo."
70140425;4;8;El precio;44;El equipo trama un osado plan para robarle la última tarjeta a Pad Man, y se forma una tensa alianza con Gretchen... pero hay un traidor entre ellos.
70140425;4;9;Grandeza conseguida;44;"El equipo debe abrirse paso a través de una tubería de cien mil litros de agua para llegar a ""Scylla"". Mientras, T-Bag elude una investigación."
70140425;4;10;La clave;44;"Michael se desmaya, y debe ingresar en un hospital; Sucre pisa una mina antipersona, y el sorprendente secreto de Trishanne es desvelado."
70140425;4;11;Motín silencioso;44;"El equipo y un debilitado Michael ejecutan el plan para robar ""Scylla"", pero Gretchen sufre un revés mientras trata de hacerse con la sexta tarjeta."
70140425;4;12;Sin Self;44;"Michael y el equipo consiguen dar el golpe y hacerse con ""Scylla"" en las profundidades de la sede central de la Compañía... pero les aguarda una terrible sorpresa."
70140425;4;13;Con o sin trato;44;Mientras la banda asimila la traición de Don, Lincoln es capturado. Entretanto, Don obliga a Gretchen a ayudarle secuestrando a su hija y su hermana.
70140425;4;14;¿Negocios nada más?;44;"Don y Gretchen, Michael y la Compañía van tras ""Scylla"". T-Bag debe tomar una decisión difícil mientras mantiene secuestrada a la familia de Gretchen."
70140425;4;15;Subconsciente;44;"Durante su operación, Michael experimenta visiones de Westmoreland. Mientras, Lincoln y Sucre tratan de recuperar ""Scylla"" antes de que Don y Gretchen lo vendan."
70140425;4;16;El estado del sol;44;"Lincoln, Don, Gretchen y T-Bag viajan a Miami para hacerse con ""Scylla"". Michael, por su parte, descubre algo sorprendente sobre su madre mientras permanece cautivo."
70140425;4;17;Carga materna;44;"La Compañía enfrenta a Lincoln, Mahone, T-Bag y Don contra Michael y Sara en la carrera por conseguir ""Scylla"", y todas las rutas conducen hasta la madre de los hermanos."
70140425;4;18;VS;44;"Michael y Lincoln compiten por ""Scylla"", y Christina pone en marcha su plan. Entretanto, T-Bag provoca un incidente en la embajada india."
70140425;4;19;H.D.P.;44;Michael mantiene una tensa reunión con Christina, quien revela una impactante noticia sobre Lincoln mientras este se afana por detener su letal plan.
70140425;4;20;Indios y vaqueros;44;El Hotel Panda Bay se convierte en un infierno tras cometerse un asesinato durante la Conferencia Global sobre Energía.
70140425;4;21;Tasa de cambio;44;Un rostro familiar reaparece para ayudar a Michael a acabar con la Compañía, y Lincoln hace un importante descubrimiento sobre su relación con Michael.
70140425;4;22;Final del número;52;"Después de que el general atrape a los hermanos y aumente la presión secuestrando a más familiares suyos, Michael escapa con ""Scylla""."
70140425;4;23;Evasión final;89;Michael prepara la que será su última fuga para liberar a una vulnerable Sara.
70140425;5;1;Ogigia;42;Tras recibir noticias impactantes de T-Bag, liberado hace poco, Lincoln visita a Sara para hablar sobre el destino de Michael.
70140425;5;2;Kaniel Outis;43;Sara recurre a una vieja némesis para conseguir información. Lincoln y C-Note buscan un contacto. Michael urde un plan con la ayuda de su compañero de celda.
70140425;5;3;El mentiroso;43;El plan de fuga de Michael da un giro inesperado. T-Bag visita a Sara. Lincoln busca la manera de salir de Yemen.
70140425;5;4;El dilema del prisionero;43;A Michael se le acaba el tiempo y se ve obligado a plantearse un trato peligroso. Mientras tanto, T-Bag descubre algo sorprendente.
70140425;5;5;Alternativa;43;Sara no sabe si creerse la explicación de Jacob, C-Note pone en marcha un plan, y Michael le habla a Lincoln sobre Poseidon.
70140425;5;6;Feacia;42;Michael, Lincoln y el resto atraviesan el desierto con Cyclops pisándoles los talones. A&W y Van Gogh se encuentran cara a cara con Elvis.
70140425;5;7;Un mar de color vino oscuro;43;Un Lincoln desesperado llama a Sara pidiéndole consejo médico. Michael descubre algo sumamente importante. A&W y Van Gogh responden a unas preguntas difíciles.
70140425;5;8;Progenie;42;Un mensaje de texto de Sara levanta sospechas. Michael llama a Sheba y C-Note porque necesita refuerzos. Lincoln reserva un vuelo.
70140425;5;9;Detrás de los ojos;43;Michael se adentra en un peligroso devaneo con Poseidon en el que hay vidas en juego. Mientras tanto, Sara recibe información de una fuente inesperada.
80025172;1;1;Descenso;57;El químico chileno Cucaracha lleva su producto a Escobar, el narco colombiano. Steve Murphy, agente de la DEA, se une a la lucha contra el narcotráfico en Bogotá.
80025172;1;2;La espada de Simón Bolívar;47;El grupo radical comunista M-19 actúa contra los narcos. Peña, el nuevo compañero de Murphy, le explica cómo funcionan las fuerzas del orden colombianas.
80025172;1;3;Los hombres de siempre;47;Al intentar demostrar que Escobar es un narco para arruinar sus ambiciones políticas, Murphy y Peña se topan con la corrupción del gobierno.
80025172;1;4;El palacio en llamas;44;A pesar de un nuevo tratado de extradición, EE UU sigue invirtiendo en la lucha contra el comunismo, lo que vuelve a complicar la caza de Pablo para Murphy y Peña.
80025172;1;5;Habrá un futuro;55;Los métodos extremos de Pablo agravan el enfrentamiento de los narcos con Carrillo y el Gobierno. Peña intenta proteger a Elisa, su testigo.
80025172;1;6;Explosivos;50;Peña y Carrillo le pisan los talones a Gacha. Murphy intenta proteger al candidato a favor de la extradición, Gaviria, contra un famoso asesino relacionado con Pablo.
80025172;1;7;Llorarás lágrimas de sangre;51;Con la situación política en su contra, Pablo se esconde, pero encuentra la forma de contraatacar. Murphy y Peña consiguen por fin que la CIA los ayude.
80025172;1;8;La gran mentira;51;Tras una trágica equivocación, el gobierno cambia de táctica para luchar contra Pablo, pero el imperio del narco se enfrenta a amenazas internas mucho más graves.
80025172;1;9;La catedral;51;Pablo hace un trato con el gobierno que parece acabar con la persecución del narco, pero Murphy y Peña —y el cártel de Cali— tienen otros planes.
80025172;1;10;Despegue;45;Las actividades de Pablo en la cárcel llevan al gobierno a tomar medidas extremas. Murphy y Peña tienen sus propios problemas.
80025172;2;1;Por fin libre;53;Tras un gran despliegue militar para capturar a Pablo, este acaba reunido con su familia y deja consternados a sus enemigos. Steve y Connie discuten por la seguridad.
80025172;2;2;Cambalache;47;Tata se está hartando de la vida que lleva. Pablo sale al paso de la recompensa que el presidente Gaviria ofrece por su captura. Steve y Javier conocen a su nueva jefa.
80025172;2;3;Nuestro hombre en Madrid;47;El presidente Gaviria tiene un trabajo para un antiguo compañero. Las nuevas tácticas del Bloque de Búsqueda preocupan a Pablo, pero también incomodan a Steve y Javier.
80025172;2;4;El bueno, el malo y el muerto;56;El cártel de Cali estudia una incursión en el territorio de Pablo. Limón le propone un plan a Maritza. Tata se hace con un arma para protegerse.
80025172;2;5;Los enemigos de mi enemigo;52;El liderazgo del Bloque de Búsqueda cambia de manos. Javier pierde la fe en el sistema. Pablo hace traer al hermano de Tata desde Miami para que la anime.
80025172;2;6;Los Pepes;54;"Un nuevo grupo, ""Los Pepes"", quiere destruir a Pablo y todo su imperio. El hermano de Tata le pide que se vaya cuanto antes con los niños a un lugar seguro."
80025172;2;7;Deutschland 93;56;El peligro aumenta cada vez más para los Escobar, así que Pablo envía a su familia a otro país. Gaviria considera la posibilidad de usarlos como moneda de cambio.
80025172;2;8;El Patrón se queda solo;54;Colombia empieza a volverse en contra de Escobar tras su último ataque terrorista. Tata recibe ayuda de alguien inesperado. El Quica está cada vez más ansioso.
80025172;2;9;Nuestra finca;57;"Pablo se reencuentra con un familiar. La vida de Judy Moncada corre peligro. La DEA y la CIA discrepan sobre cómo lidiar con ""Los Pepes""."
80025172;2;10;¡Al fin cayó!;53;Javier afronta las consecuencias de la entrevista de Judy. Tata intenta convencer a Pablo de que se rinda por el bien de sus hijos.
80025172;3;1;La estrategia del cabecilla;55;Los Caballeros de Cali reúnen a sus socios para comunicarles una sorpresa acerca del futuro de su negocio.
80025172;3;2;El KGB de Cali;49;Un incidente con el gas que amenaza el acuerdo entre Cali y el gobierno requiere la ayuda de Jorge. Peña tiene problemas con su antiguo contacto en Los Pepes.
80025172;3;3;Sigue el rastro del dinero;59;Los hermanos Rodríguez permanecen ocultos durante las negociaciones. Pacho se reúne con el Señor de los Cielos en México. El nuevo equipo de la DEA de Peña visita Cali.
80025172;3;4;Jaque mate;53;Peña idea un plan para capturar al jefe de Cali Gilberto Rodríguez. Amado propone un negocio a Pacho.
80025172;3;5;MRO;60;Preocupado por las filtraciones, Miguel se vuelve contra su personal de seguridad. Pacho toma una decisión sobre su nueva oferta. Peña trata de convencer a una testigo.
80025172;3;6;No hay plan perfecto;57;Jorge toma una decisión arriesgada. Un accidente en Nueva York amenaza con descubrir a Chepe. Peña viaja a Curazao para arrestar a un posible testigo.
80025172;3;7;Sin salida;50;Peña planea otra operación encubierta para acabar con un miembro clave del cártel de Cali, pero el tiempo para encontrarlo se acaba.
80025172;3;8;Convivir;51;David busca vengar a su padre, lo que pone a Enrique en peligro. Peña pide ayuda a Don Berna para una misión de rescate.
80025172;3;9;Todos los hombres del presidente;47;David sigue sus sospechas. Peña se sorprende al descubrir el alcance de la corrupción en el gobierno colombiano. Miguel está en búsqueda una vez más.
80025172;3;10;De vuelta a Cali;51;David y Peña compiten entre sí para encontrar a Pallomari. Peña toma una decisión importante respecto al futuro de su carrera.
80200942;1;1;Bienvenidos;56;Tras el derrumbe de un instituto público, la constructora intenta limpiar su imagen pagando los estudios de tres de los alumnos afectados en un exclusivo colegio privado.
80200942;1;2;Deseo;49;Un trabajo de clase permite a Marina y Samuel conocerse mejor y anima a Guzmán a intentar conquistar a Nadia. Mientras, Christian se entera de algo impactante.
80200942;1;3;Sábado noche;53;Samuel organiza una fiesta en la que Nano se acerca a Marina y un ponche con drogas pasa factura a más de uno. Nadia está dolida por lo que ha descubierto sobre Guzmán.
80200942;1;4;El amor es una droga;48;Guzmán intenta que Nadia le perdone. Polo y Christian hacen buenas migas en una gala. Lu soborna a su profesor. Nano debe encargarse de un asunto feo para saldar deudas.
80200942;1;5;Todos mienten;49;Marina le ofrece a Nano una solución a su problema. Lu menciona un secreto ante Nadia deliberadamente. Omar se entera de que Ander ha hablado de ellos con sus amigos.
80200942;1;6;Todo va a salir bien;49;Nano descubre un reloj con un secreto. La directora da con la marihuana de Marina. Hay rumores de un embarazo. Christian recibe una tentadora oferta a cambio de un favor.
80200942;1;7;Todo estalla;47;Carla sospecha que Marina está involucrada en el robo. El padre de Omar hace planes para su hijo. Tras descubrir el secreto de su hermana, Guzmán quiere vengarse.
80200942;1;8;Assilah;51;¿Que pasó momentos antes del asesinato? Christian toma una difícil decisión. La policía arresta a un sospechoso. La rabia y la pena llevan a Guzmán a perder el control.
80057918;1;1;Piloto;45;Cuando una vieja amiga no puede escapar de su trágico destino, Lucifer jura vengarse de los responsables y hace una sorprendente alianza.
80057918;1;2;Lucifer, siéntate, sé buen demonio;43;Lucifer, que se siente tentado de volver al infierno, investiga cómo unos paparazzi muy insistentes han provocado la muerte de un joven.
80057918;1;3;El aspirante al príncipe de las tinieblas;43;Un jugador de fútbol americano profesional a punto de convertirse en una estrella hace un macabro descubrimiento y le pide a Lucifer que lo ayude a probar su inocencia.
80057918;1;4;Cualidades masculinas;42;Lucifer intenta seducir a Chloe, pero ella no es como las otras chicas. Amenadiel le cuenta a Maze que está preocupado por Lucifer.
80057918;1;5;Bonitos zapatos;43;Lucifer descubre el lado menos glamuroso del mundo de la moda. Amenadiel se vale de nueva información para urdir un plan y hacer que Lucifer vuelva a casa.
80057918;1;6;El hijo predilecto;43;Lucifer decide averiguar quién le ha robado algo muy personal. La Dra. Linda toma una fatídica decisión.
80057918;1;7;El compañero;44;Lucifer decide ir en busca de su apreciada propiedad y obtiene ayuda de alguien inesperado. Chloe le pide a Dan que la ayude con el caso Palmetto.
80057918;1;8;¿Y tú, doctora?;43;Lucifer celebra su cumpleaños. Más tarde, se une a Chloe y a la Dra. Linda para investigar el asesinato de un polémico terapeuta.
80057918;1;9;Un cura entra en un bar;43;Un sacerdote sospecha que están entrando drogas a través de un centro juvenil, y le pide ayuda a Lucifer. Amenadiel y Malcolm se sinceran.
80057918;1;10;Papi;44;Cuando un famoso chef muere envenenado, Chloe y Lucifer centran sus pesquisas en un sospechoso. Lucifer descubre que la familia de Chloe está más loca que la suya.
80057918;1;11;San Lucifer;43;Lucifer se queda estupefacto cuando descubre que le gusta ayudar al prójimo. Dan intenta lanzar una advertencia. Chloe busca al asesino de un filántropo.
80057918;1;12;Equipo Lucifer;44;El cadáver de una mujer asesinada que han retorcido como si fuera un pentagrama lleva a Chloe y a un Lucifer cada vez más inquieto a un sórdido inframundo.
80057918;1;13;Devuélveme al infierno;44;Lucifer debe colaborar con Chloe para limpiar su nombre tras ser falsamente acusado de asesinato. Amenadiel lucha contra un mortífero adversario. Lucifer pide un favor.
80057918;2;1;Todo sale a pedir de Lucifer;44;Mientras investiga el asesinato de una doble de luces, Chloe intenta resolver el misterio del origen de Lucifer de una vez por todas.
80057918;2;2;Mentirosa, mentirosa, arde como una mala cosa;44;Lucifer sospecha que su madre, que acaba de llegar, podría estar detrás de un brutal asesinato. Más tarde, Lucifer descubre cosas de su horrible pasado.
80057918;2;3;Traga-pecados;44;Lucifer se une a Chloe y a Dan para investigar un asesinato relacionado con una página de vídeos en Internet. Más tarde, toma una decisión sobre el castigo de su madre.
80057918;2;4;Partes femeninas;42;Un extraño sello le indica a Chloe un posible asesino. Los ánimos se caldean una noche entre las chicas. A Amenadiel le preocupa que sus poderes se estén desvaneciendo.
80057918;2;5;El machacador;44;Tras su accidente, Chloe empieza a investigar el asesinato de una famosa estrella de acción. El hermano de Lucifer, Uriel, viaja a la Tierra para entregar un mensaje.
80057918;2;6;Monstruo;43;Una boda de temática zombi se torna letal. Maze lleva a Trixie a pedir caramelos. Lucifer tiene una conversación reveladora con la doctora Linda.
80057918;2;7;Mi monito;44;Chloe se entera de que el hombre condenado por matar a su padre va a salir temporalmente de la cárcel. Maze busca su verdadera vocación.
80057918;2;8;Directo al barrio de las puñaladas;43;Tras el apuñalamiento de una mujer, Chloe y Lucifer investigan a un grupo de yoga que actúa como una secta. Mientras, la doctora Linda se reúne con su paciente favorito.
80057918;2;9;Destroza-hogares;44;Chloe, Dan y Lucifer se ocupan del asesinato de un magnate inmobiliario. Mientras tanto, Charlotte trama un plan para obligar a Lucifer a abandonar la Tierra.
80057918;2;10;Quid pro zorra;45;Amenadiel intenta hacer entrar en razón a su madre. Chloe recibe noticias muy preocupantes sobre un caso. Lucifer es interrogado como testigo.
80057918;2;11;Azafata interrumptus;43;Lucifer descubre que es la única conexión obvia entre dos víctimas de asesinato. La doctora Linda le da algunos consejos a Maze. Chloe toma una decisión.
80057918;2;12;El manillar del amor;44;La muerte de un estudiante universitario lleva a Lucifer y a Chloe por un camino muy peligroso. Mientras tanto, ambos tratan de lidiar con la evolución de su relación.
80057918;2;13;Un buen día para morir;44;Lucifer promete hacer un esfuerzo para encontrar el antídoto necesario para salvar la vida de Chloe. Después, Lucifer y su madre tienen una acalorada discusión.
80057918;2;14;Candy Morningstar;43;Lucifer regresa a Los Ángeles dos semanas después, pero no está solo. Más tarde, Chloe muestra su talento como actriz.
80057918;2;15;Microbio mentiroso;44;Lucifer aprende lo que debe hacer para reavivar la Daga de Azrael. Chloe y Dan investigan la muerte de una directora administrativa de una escuela de primaria.
80057918;2;16;Dios Johnson;44;Lucifer se cuela de incógnito en un psiquiátrico para localizar a un asesino, pero da con un hombre cuyos poderes podrían estar a la altura de los suyos.
80057918;2;17;Compasión por la Diosa;43;La ética de la doctora Linda se pone en entredicho. Lucifer recibe una bronca y descubre algo muy doloroso. Amenadiel y Dan ven que tienen algo en común.
80057918;2;18;Lo bueno, lo malo y lo emocionante;44;Amenadiel adopta una posición firme. La madre de Lucifer comparte un secreto. La doctora Linda improvisa. Lucifer se plantea sincerarse con Chloe.
80057918;3;1;Han vuelto, ¿a que sí?;44;Lucifer intenta encontrar sentido a los últimos cambios. El teniente Marcus Pierce no entra con buen pie el primer día en la comisaría.
80057918;3;2;El rey de la zanahoria baby;44;Lucifer y Chloe investigan un nuevo caso. El pasado de Pierce comienza a desvelarse. A Linda le preocupa que su paciente favorito no se cuide.
80057918;3;3;Sr. y Sra. Mazikeen Smith;44;Cuando Maze se marcha para cambiar de aires, Chloe sospecha que alguien le tiene reservada una siniestra sorpresa.
80057918;3;4;¿Qué haría Lucifer?;44;Chloe intenta entender lo que siente Pierce por ella. Lucifer y Chloe investigan el asesinato de una consejera en un exclusivo centro de desintoxicación.
80057918;3;5;Bienvenida, Charlotte Richards;44;Mientras investigan la muerte de un ingeniero químico de alimentos, Lucifer y Chloe se cruzan con alguien del pasado, la abogada defensora Charlotte Richards.
80057918;3;6;A Las Vegas con un rabanito;44;Lucifer y Ella deciden ir a Las Vegas a investigar la desaparición de una vieja amiga. Chloe y Linda deciden desmelenarse.
80057918;3;7;Extraoficialmente;44;Maze sospecha que el repentino interés de un periodista por la vida de Lucifer no puede ser casual.
80057918;3;8;Chloe hace de Lucifer;44;Chloe investiga de incógnito y con la ayuda de Lucifer un asesinato relacionado con una exclusiva aplicación de citas.
80057918;3;9;El pecador;44;Tras darse cuenta de que las personas a las que ayuda mueren, Lucifer se enfrenta con el Pecador durante la investigación.
80057918;3;10;La jaula de pecados;44;Con otra vida en peligro, el Pecador sigue fastidiando a Lucifer. Trixie conoce a Charlotte.
80057918;3;11;¿Ciudad de ángeles?;43;En una vuelta al pasado, Lucifer ayuda a Amenadiel a hacerse con la ciudad. Chloe y Dan investigan el asesinato de un luchador.
80057918;3;12;Todo por ella;44;Tras descubrir la identidad de Pierce, Lucifer le ofrece ayuda para llegar a un acuerdo. Amenadiel se ocupa de un asunto personal.
80057918;3;13;Hasta que la muerte nos separe;44;Lucifer y Pierce siguen de incógnito el rastro de un asesino relacionado con el mundo de las drogas. Maze se siente atraída por una antigua enemiga.
80057918;3;14;El guardián de mi hermano;44;Durante la investigación de la muerte de un ladrón de diamantes, Chloe y Lucifer se topan con un inesperado sospechoso. Linda se enfada con Charlotte.
80057918;3;15;Tonterías de instituto;43;Una novelista, cuyos personajes se basan en personas de su pasado, es asesinada. Lucifer busca sospechosos en la reunión del instituto de la víctima.
80057918;3;16;Conejillo de Indias infernal;44;Chloe descubre el lado oscuro de Hollywood durante una investigación. Los planes de Lucifer para ayudar a Caín se tuercen cuando Amenadiel y Maze intervienen.
80057918;3;17;¡Que cante la muy boba!;44;Lucifer y Chloe arriesgan todo para proteger a una cantante famosa. Charlotte hace de mediadora.
80057918;3;18;El último corazón roto;44;Chloe y Lucifer investigan a un asesino cuyo objetivo son las parejas enamoradas. Pierce sospecha que el caso está relacionado con su pasado.
80057918;3;19;El naranja es el nuevo Maze;44;Lucifer y Chloe investigan un asesinato con una sospechosa muy familiar. Maze toma una difícil decisión. Charlotte hace un descubrimiento importante.
80057918;3;20;El ángel de San Bernardino;44;La descripción que hace una testigo de asesinato del ángel guardián que le salvó la vida hace reflexionar a Lucifer. La relación de Chloe y Pierce da un giro inesperado.
80057918;3;21;Todo lo que hace Pierce, yo lo hago mejor;44;Lucifer ayuda a Chloe a buscar al culpable del asesinato de una bailarina al tiempo que intenta que su compañera no piense en Pierce.
80057918;3;22;Todos con Decker;44;Lucifer y Dan investigan un asesinato relacionado con un concurso canino. Chloe celebra una decisión importante con sus compañeros, pero las dudas la asaltarán.
80057918;3;23;La esencia de los Deckerstar;44;Lucifer y Chloe descubren algo inquietante durante la investigación de la muerte de una mujer. Una llamada de teléfono cambiará la vida de Lucifer.
80057918;3;24;Un diablo de palabra;44;Impactados por la tragedia, Lucifer y Chloe buscan al responsable de lo sucedido. Maze se esfuerza por recuperar una vieja amistad.
80057918;3;25;Boo normal;44;Lucifer investiga el asesinato de una psiquiatra infantil. Ella reflexiona sobre un secreto de su niñez que ha ocultado todo este tiempo.
80057918;3;26;Érase una vez;44;En una dimensión alternativa, Lucifer comprueba cómo hubiese sido su vida de no haber conocido a Chloe.
70180057;1;1;Piloto;45;Cuatro jovencitas de 16 años creen que sus secretos están a salvo tras la misteriosa desaparición de su amiga, pero la verdad podría estar a un mensaje de distancia.
70180057;1;2;Lo de Jenna;41;Con la vuelta de Jenna Marshall a Rosewood, las chicas deben enfrentarse a un desagradable pasado cuando empiezan a surgir los interrogantes sobre la muerte de Alison.
70180057;1;3;Matar a un pavo real;43;Se analizan las nuevas y viejas relaciones cuando las chicas rinden tributo a la memoria de Alison.
70180057;1;4;¿Me oyes ahora?;43;"Las chicas se toman la justicia por su cuenta e intentan detener a ""A"", pero sus problemas acaban de comenzar."
70180057;1;5;La cruda realidad;43;"El intento de las chicas de ignorar a ""A"" fracasa y ahora deben afrontar las consecuencias mientras lidian con los conflictos amorosos."
70180057;1;6;No hay nada como un buen baile;43;Se supone que el baile de bienvenida es una ocasión para divertirse, pero hay secretos perturbadores que amenazan con arruinar la velada de las cuatro lindas mentirosas.
70180057;1;7;La resaca tras el baile;43;"Después del baile de bienvenida, las chicas intentan arreglar el desastre. Además, ""A"" no es la única persona que envía mensajes a Aria."
70180057;1;8;Por favor, hablad de mí cuando me haya ido;42;Las preparaciones de última hora para la ceremonia conmemorativa de Alison se ven alteradas cuando su hermano vuelve a Rosewood.
70180057;1;9;Tormenta perfecta;43;Las chicas están atrapadas en el instituto por una fuerte tormenta que se avecina y la tensión empieza a crecer.
70180057;1;10;Mantén a tus amigos cerca;43;"Las chicas van a disfrutar de un ""glamping"" mientras las amenazas de ""A"" empeoran y el FBI llega a Rosewood, pero la noche da un giro peligroso."
70180057;1;11;Momentos después;43;"Instantes después de que un coche pille a Hanna, el mundo de las chicas se ve convulsionado. Mientras tanto, siguen llegando los mensajes misteriosos de ""A""."
70180057;1;12;Sal para las heridas;43;"Las chicas se esfuerzan por ayudar a Hanna tras su estancia en el hospital, pero todas tienen que enfrentarse a sus propias ""sorpresas""."
70180057;1;13;Conoce a tus enemigos;43;"Aria y Ezra sienten que ya no hay salida. Emily se enfrenta a los que se oponen a su vida amorosa y ""A"" le complica las cosas a Hanna."
70180057;1;14;Cuidado con lo que deseas;43;"La ""bailatón"" del instituto deja a las chicas con los pies doloridos. Además, Simone, la antigua niñera de Aria, vuelve a visitarla y le echa el ojo a Ezra."
70180057;1;15;Si no hay suerte a la primera, miente, miente otra vez;43;Emily debe lidiar con una compañera de equipo celosa. Aria y Ezra planean su primera cita en público. Spencer recurre a Jason en busca de información.
70180057;1;16;Je suis une amie;43;Emily y Paige deben enfrentarse antes de un concurso crucial para el equipo de natación. Además, Caleb reclama a una culpable Hanna el favor que le debe.
70180057;1;17;La nueva normalidad;41;Es hora de las reuniones entre padres y profesores, y el padre de una de las mentirosas se encuentra cara a cara con el amor de su vida.
70180057;1;18;Malísima semilla;43;A medida que aumenta la tensión, las chicas conocen la verdadera naturaleza del mal. Además, Aria aprovecha la obra de teatro escolar para intentar acercarse a Ezra.
70180057;1;19;Posible sospechosa;43;Tras una impactante revelación de la policía, parece que las jovencitas mentirosas podrían estar frente al lobo feroz.
70180057;1;20;Alguien que me cuide;41;A medida que crecen las sospechas en torno a Spencer, las chicas deben concienciarse de que no son las únicas que guardan secretos.
70180057;1;21;Monstruos al fin y al cabo;43;Aria, Emily, Hanna y Spencer se mueven como peces en el agua entre las mentiras, pero vivir con ciertos secretos a cuestas puede resultar muy difícil.
70180057;1;22;Por quién doblan las campanas;43;"Las chicas acuden a una fuente inesperada en busca de ayuda para poner fin a ""A"" y al misterio en torno a su amiga. ¿Podrán realmente detener a ""A"" de una vez por todas?"
70180057;2;1;Está vivo;41;El drama continúa momentos después del final de la primera temporada y la atención se vuelca en las cuatro mentirosas con pinta de culpables.
70180057;2;2;Una mirada de adiós;42;Se acercan varias despedidas y Aria, Emily, Hanna y Spencer deben aceptar la separación.
70180057;2;3;Mi nombre es Problema;43;Las chicas deben mantener la distancia, por lo que cada una buscará una distracción para entretenerse el tiempo que estarán separadas a petición de sus padres.
70180057;2;4;Citas a ciegas;42;Las chicas descubren que nunca está de más tener ayuda para salir de algunas situaciones complicadas.
70180057;2;5;El demonio que conoces;42;Al enterarse de la impactante noticia acerca de Ian, Aria, Emily, Hanna, Spencer y sus familias intentan sobrellevar las consecuencias.
70180057;2;6;Siempre presente;43;La madre de Alison vuelve al pueblo la víspera del desfile benéfico de Rosewood y les pide a las chicas que participen en el evento.
70180057;2;7;Tensión a flor de piel;43;Las chicas se enfrentan a asuntos complicados y están inquietas. Ezra y Jason compiten para llamar la atención de Aria en la cena de Montgomery.
70180057;2;8;Apunta la fecha;43;"Emily recibe la visita sorpresa de su padre antes de un gran concurso de natación; la presión es demasiado para ella, mandándola al hospital."
70180057;2;9;Fotografía esto;43;Spencer está empeñada en descubrir qué oculta Jason en su casa. Hanna ayuda a Caleb a tomar una decisión difícil sobre su familia.
70180057;2;10;Tocada por un Á-ngel;43;Aria procesa las noticias de Spencer y Emily sobre Jason mientras resuelve sus sentimientos hacia este. Hanna intenta acercarse a su futura hermanastra.
70180057;2;11;Yo confieso;43;"Las chicas finalmente revelan los tormentos a los que las sometió ""A"" ante la única persona en la que confían fuera de su grupo: la Dra. Anne Sullivan."
70180057;2;12;Por encima de mi cadáver;43;"No todo es lo que parece cuando ""A"" envía a las chicas a una cacería para destruir vidas."
70180057;2;13;El primer secreto;44;En este episodio precuela especial, es la noche de Halloween previa a la desaparición de Alison y las amigas esperan que Noel las invite a la fiesta que celebra.
70180057;2;14;Tras muchos peligros, esfuerzos y trampas;43;Ha pasado un mes desde el arresto de Aria, Emily, Hanna y Spencer y han cambiado muchas cosas. ¿Por qué motivo pueden haberse separado estas cuatro amigas?
